summary_date,site,co_davg,name,obs_count,units,basin,county_name,state,latitude,longitude 
2019-06-02,3658,0.296,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-06-03,3658,0.310,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-06-04,3658,0.299,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-06-05,3658,0.318,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-06-06,3658,0.309,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-06-07,3658,0.258,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-06-08,3658,0.230,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-06-09,3658,0.273,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-06-10,3658,0.277,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-06-11,3658,0.299,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-06-12,3658,0.283,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-06-13,3658,0.232,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-06-14,3658,0.243,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-06-15,3658,0.257,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-06-16,3658,0.255,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-06-17,3658,0.272,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-06-18,3658,0.280,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-06-19,3658,0.273,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-06-20,3658,0.250,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-06-21,3658,0.237,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-06-22,3658,0.201,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-06-23,3658,0.206,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-06-24,3658,0.234,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-06-25,3658,0.244,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-06-26,3658,0.200,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-06-27,3658,0.202,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-06-28,3658,0.191,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-06-29,3658,0.168,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-06-30,3658,0.171,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-07-01,3658,0.184,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-07-02,3658,0.191,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-07-03,3658,0.214,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-07-04,3658,0.201,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-07-05,3658,0.214,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-07-06,3658,0.215,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-07-07,3658,0.191,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
