summary_date,site,co_davg,name,obs_count,units,basin,county_name,state,latitude,longitude 
2020-03-29,2899,0.286,Los Angeles-North Main Street,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-03-30,2899,0.306,Los Angeles-North Main Street,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-04-01,2899,0.284,Los Angeles-North Main Street,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.06653,-118.22676 
2020-04-02,2899,0.206,Los Angeles-North Main Street,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.06653,-118.22676
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
April 3, 2020 at 16:15:44
  
